OrderID,CustomerID,Product,Quantity,Price,OrderDate,Revenue
1797,59,Tablet,2,1375,2023-03-16 20:00:00,2750
1798,727,Phone,1,252,2023-03-16 21:00:00,252
1799,128,Phone,4,991,2023-03-16 22:00:00,3964
1800,736,Headphones,1,638,2023-03-16 23:00:00,638
1801,721,Tablet,2,620,2023-03-17 00:00:00,1240
1802,882,Laptop,1,1006,2023-03-17 01:00:00,1006
1803,115,Laptop,4,245,2023-03-17 02:00:00,980
1804,209,Monitor,1,1395,2023-03-17 03:00:00,1395
1805,526,Monitor,3,467,2023-03-17 04:00:00,1401
1806,521,Headphones,2,1415,2023-03-17 05:00:00,2830
1807,552,Laptop,2,1462,2023-03-17 06:00:00,2924
1808,962,Headphones,2,58,2023-03-17 07:00:00,116
1809,237,Tablet,1,581,2023-03-17 08:00:00,581
1810,281,Phone,1,198,2023-03-17 09:00:00,198
1811,359,Laptop,1,432,2023-03-17 10:00:00,432
1812,201,Tablet,2,1085,2023-03-17 11:00:00,2170
1813,758,Laptop,1,525,2023-03-17 12:00:00,525
1814,278,Monitor,2,628,2023-03-17 13:00:00,1256
1815,235,Headphones,1,1126,2023-03-17 14:00:00,1126
1816,494,Monitor,2,255,2023-03-17 15:00:00,510
1817,4,Phone,3,1035,2023-03-17 16:00:00,3105
1818,666,Monitor,1,964,2023-03-17 17:00:00,964
1819,442,Laptop,2,794,2023-03-17 18:00:00,1588
1820,29,Monitor,3,962,2023-03-17 19:00:00,2886
1821,109,Laptop,3,103,2023-03-17 20:00:00,309
1822,610,Phone,4,1051,2023-03-17 21:00:00,4204
1823,727,Monitor,1,393,2023-03-17 22:00:00,393
1824,805,Headphones,2,1242,2023-03-17 23:00:00,2484
1825,75,Headphones,4,1234,2023-03-18 00:00:00,4936
1826,838,Headphones,1,752,2023-03-18 01:00:00,752
1827,146,Monitor,3,576,2023-03-18 02:00:00,1728
1828,128,Monitor,1,1360,2023-03-18 03:00:00,1360
1829,853,Monitor,2,461,2023-03-18 04:00:00,922
1830,42,Laptop,3,618,2023-03-18 05:00:00,1854
1831,356,Phone,4,248,2023-03-18 06:00:00,992
1832,41,Headphones,1,1234,2023-03-18 07:00:00,1234
1833,934,Laptop,1,824,2023-03-18 08:00:00,824
1834,34,Headphones,4,438,2023-03-18 09:00:00,1752
1835,17,Laptop,1,523,2023-03-18 10:00:00,523
1836,677,Monitor,1,1454,2023-03-18 11:00:00,1454
1837,153,Headphones,1,814,2023-03-18 12:00:00,814
1838,998,Monitor,3,641,2023-03-18 13:00:00,1923
1839,378,Headphones,3,1197,2023-03-18 14:00:00,3591
1840,588,Tablet,2,1145,2023-03-18 15:00:00,2290
1841,599,Laptop,1,1031,2023-03-18 16:00:00,1031
1842,629,Tablet,2,1043,2023-03-18 17:00:00,2086
1843,874,Laptop,3,217,2023-03-18 18:00:00,651
1844,342,Phone,1,333,2023-03-18 19:00:00,333
1845,981,Headphones,2,1109,2023-03-18 20:00:00,2218
1846,27,Phone,1,873,2023-03-18 21:00:00,873
1847,825,Phone,1,1248,2023-03-18 22:00:00,1248
1848,287,Laptop,4,1272,2023-03-18 23:00:00,5088
1849,646,Tablet,2,1189,2023-03-19 00:00:00,2378
1850,731,Monitor,3,1388,2023-03-19 01:00:00,4164
1851,168,Laptop,2,1293,2023-03-19 02:00:00,2586
1852,610,Monitor,2,940,2023-03-19 03:00:00,1880
1853,268,Phone,2,183,2023-03-19 04:00:00,366
1854,749,Monitor,4,171,2023-03-19 05:00:00,684
1855,821,Tablet,1,882,2023-03-19 06:00:00,882
1856,455,Laptop,3,1071,2023-03-19 07:00:00,3213
1857,906,Tablet,4,1494,2023-03-19 08:00:00,5976
1858,685,Tablet,3,944,2023-03-19 09:00:00,2832
1859,401,Laptop,4,338,2023-03-19 10:00:00,1352
1860,922,Tablet,1,1126,2023-03-19 11:00:00,1126
1861,981,Headphones,3,1278,2023-03-19 12:00:00,3834
1862,476,Headphones,2,1421,2023-03-19 13:00:00,2842
1863,702,Headphones,4,1124,2023-03-19 14:00:00,4496
1864,634,Monitor,3,888,2023-03-19 15:00:00,2664
1865,558,Tablet,1,961,2023-03-19 16:00:00,961
1866,576,Laptop,3,89,2023-03-19 17:00:00,267
1867,130,Laptop,4,299,2023-03-19 18:00:00,1196
1868,822,Monitor,1,267,2023-03-19 19:00:00,267
1869,363,Laptop,2,228,2023-03-19 20:00:00,456
1870,705,Headphones,4,232,2023-03-19 21:00:00,928
1871,819,Tablet,4,1237,2023-03-19 22:00:00,4948
1872,693,Laptop,1,1450,2023-03-19 23:00:00,1450
1873,292,Laptop,4,754,2023-03-20 00:00:00,3016
1874,371,Phone,3,546,2023-03-20 01:00:00,1638
1875,794,Phone,2,646,2023-03-20 02:00:00,1292
1876,29,Phone,3,510,2023-03-20 03:00:00,1530
1877,149,Tablet,1,523,2023-03-20 04:00:00,523
1878,779,Headphones,4,734,2023-03-20 05:00:00,2936
1879,296,Headphones,2,1110,2023-03-20 06:00:00,2220
1880,11,Headphones,1,368,2023-03-20 07:00:00,368
1881,512,Tablet,3,1485,2023-03-20 08:00:00,4455
1882,676,Tablet,4,405,2023-03-20 09:00:00,1620
1883,113,Phone,4,666,2023-03-20 10:00:00,2664
1884,187,Laptop,1,278,2023-03-20 11:00:00,278
1885,807,Monitor,3,778,2023-03-20 12:00:00,2334
1886,744,Monitor,4,1337,2023-03-20 13:00:00,5348
1887,227,Laptop,3,610,2023-03-20 14:00:00,1830
1888,310,Phone,2,1425,2023-03-20 15:00:00,2850
1889,98,Laptop,4,684,2023-03-20 16:00:00,2736
1890,55,Laptop,2,508,2023-03-20 17:00:00,1016
1891,623,Monitor,4,74,2023-03-20 18:00:00,296
1892,664,Phone,1,1204,2023-03-20 19:00:00,1204
1893,758,Tablet,4,419,2023-03-20 20:00:00,1676
1894,406,Monitor,4,1297,2023-03-20 21:00:00,5188
1895,69,Tablet,3,1061,2023-03-20 22:00:00,3183
1896,312,Phone,3,660,2023-03-20 23:00:00,1980
1897,289,Laptop,2,1425,2023-03-21 00:00:00,2850
1898,762,Headphones,2,1270,2023-03-21 01:00:00,2540
1899,548,Headphones,2,158,2023-03-21 02:00:00,316
1900,751,Phone,4,1293,2023-03-21 03:00:00,5172
1901,148,Headphones,4,769,2023-03-21 04:00:00,3076
1902,467,Tablet,2,1392,2023-03-21 05:00:00,2784
1903,739,Headphones,1,1155,2023-03-21 06:00:00,1155
1904,244,Phone,1,481,2023-03-21 07:00:00,481
1905,491,Phone,4,1081,2023-03-21 08:00:00,4324
1906,849,Tablet,1,685,2023-03-21 09:00:00,685
1907,958,Headphones,1,1222,2023-03-21 10:00:00,1222
1908,507,Headphones,2,1171,2023-03-21 11:00:00,2342
1909,365,Laptop,1,1174,2023-03-21 12:00:00,1174
1910,482,Monitor,1,416,2023-03-21 13:00:00,416
1911,201,Phone,4,974,2023-03-21 14:00:00,3896
1912,154,Laptop,4,463,2023-03-21 15:00:00,1852
1913,450,Phone,4,1332,2023-03-21 16:00:00,5328
1914,501,Laptop,1,405,2023-03-21 17:00:00,405
1915,73,Monitor,2,60,2023-03-21 18:00:00,120
1916,713,Laptop,3,1489,2023-03-21 19:00:00,4467
1917,296,Phone,4,1323,2023-03-21 20:00:00,5292
1918,17,Headphones,4,1195,2023-03-21 21:00:00,4780
1919,641,Phone,4,114,2023-03-21 22:00:00,456
1920,217,Tablet,2,1375,2023-03-21 23:00:00,2750
1921,61,Tablet,3,174,2023-03-22 00:00:00,522
1922,939,Tablet,3,361,2023-03-22 01:00:00,1083
1923,616,Tablet,4,1264,2023-03-22 02:00:00,5056
1924,42,Monitor,1,824,2023-03-22 03:00:00,824
1925,25,Headphones,4,1051,2023-03-22 04:00:00,4204
1926,39,Headphones,4,922,2023-03-22 05:00:00,3688
1927,803,Phone,1,743,2023-03-22 06:00:00,743
1928,131,Laptop,1,1232,2023-03-22 07:00:00,1232
1929,498,Phone,4,1426,2023-03-22 08:00:00,5704
1930,229,Phone,2,1039,2023-03-22 09:00:00,2078
1931,108,Phone,2,848,2023-03-22 10:00:00,1696
1932,172,Phone,1,723,2023-03-22 11:00:00,723
1933,435,Headphones,4,1336,2023-03-22 12:00:00,5344
1934,478,Laptop,2,961,2023-03-22 13:00:00,1922
1935,102,Phone,4,455,2023-03-22 14:00:00,1820
1936,866,Headphones,4,1045,2023-03-22 15:00:00,4180
1937,524,Phone,4,1090,2023-03-22 16:00:00,4360
1938,275,Tablet,2,686,2023-03-22 17:00:00,1372
1939,613,Phone,3,1333,2023-03-22 18:00:00,3999
1940,44,Phone,4,939,2023-03-22 19:00:00,3756
1941,955,Monitor,2,1428,2023-03-22 20:00:00,2856
1942,817,Tablet,3,538,2023-03-22 21:00:00,1614
1943,957,Laptop,1,1287,2023-03-22 22:00:00,1287
1944,17,Phone,2,288,2023-03-22 23:00:00,576
1945,330,Laptop,3,229,2023-03-23 00:00:00,687
1946,569,Tablet,2,1492,2023-03-23 01:00:00,2984
1947,823,Phone,3,1216,2023-03-23 02:00:00,3648
1948,497,Monitor,3,366,2023-03-23 03:00:00,1098
1949,815,Headphones,2,1317,2023-03-23 04:00:00,2634
1950,12,Monitor,1,281,2023-03-23 05:00:00,281
1951,318,Monitor,4,1376,2023-03-23 06:00:00,5504
1952,592,Headphones,3,380,2023-03-23 07:00:00,1140
1953,216,Headphones,4,610,2023-03-23 08:00:00,2440
1954,339,Headphones,1,998,2023-03-23 09:00:00,998
1955,776,Phone,4,297,2023-03-23 10:00:00,1188
1956,991,Laptop,4,332,2023-03-23 11:00:00,1328
1957,661,Laptop,2,1360,2023-03-23 12:00:00,2720
1958,81,Headphones,2,989,2023-03-23 13:00:00,1978
1959,727,Monitor,1,81,2023-03-23 14:00:00,81
1960,485,Tablet,2,579,2023-03-23 15:00:00,1158
1961,374,Headphones,3,430,2023-03-23 16:00:00,1290
1962,976,Monitor,1,112,2023-03-23 17:00:00,112
1963,710,Monitor,2,177,2023-03-23 18:00:00,354
1964,200,Phone,2,212,2023-03-23 19:00:00,424
1965,537,Phone,1,1007,2023-03-23 20:00:00,1007
1966,466,Laptop,3,1324,2023-03-23 21:00:00,3972
1967,89,Laptop,1,344,2023-03-23 22:00:00,344
1968,268,Tablet,2,228,2023-03-23 23:00:00,456
1969,655,Tablet,2,278,2023-03-24 00:00:00,556
1970,571,Tablet,1,932,2023-03-24 01:00:00,932
1971,922,Tablet,3,443,2023-03-24 02:00:00,1329
1972,489,Monitor,3,741,2023-03-24 03:00:00,2223
1973,877,Monitor,4,1469,2023-03-24 04:00:00,5876
1974,538,Laptop,3,121,2023-03-24 05:00:00,363
1975,47,Phone,1,367,2023-03-24 06:00:00,367
1976,288,Phone,3,644,2023-03-24 07:00:00,1932
1977,778,Headphones,3,428,2023-03-24 08:00:00,1284
1978,16,Monitor,4,956,2023-03-24 09:00:00,3824
1979,711,Tablet,3,185,2023-03-24 10:00:00,555
1980,401,Tablet,4,779,2023-03-24 11:00:00,3116
1981,919,Headphones,4,1451,2023-03-24 12:00:00,5804
1982,794,Phone,3,1192,2023-03-24 13:00:00,3576
1983,981,Tablet,2,955,2023-03-24 14:00:00,1910
1984,86,Phone,1,579,2023-03-24 15:00:00,579
1985,250,Headphones,1,984,2023-03-24 16:00:00,984
1986,391,Phone,3,715,2023-03-24 17:00:00,2145
1987,782,Phone,1,572,2023-03-24 18:00:00,572
1988,335,Phone,1,436,2023-03-24 19:00:00,436
1989,629,Tablet,4,623,2023-03-24 20:00:00,2492
1990,519,Laptop,2,632,2023-03-24 21:00:00,1264
1991,137,Monitor,1,622,2023-03-24 22:00:00,622
1992,883,Phone,2,693,2023-03-24 23:00:00,1386
1993,688,Phone,1,622,2023-03-25 00:00:00,622
1994,840,Phone,2,919,2023-03-25 01:00:00,1838
1995,498,Laptop,2,1342,2023-03-25 02:00:00,2684
1996,827,Headphones,1,596,2023-03-25 03:00:00,596
1997,727,Tablet,4,487,2023-03-25 04:00:00,1948
1998,477,Laptop,2,604,2023-03-25 05:00:00,1208
1999,594,Phone,2,160,2023-03-25 06:00:00,320
2000,223,Laptop,1,1395,2023-03-25 07:00:00,1395
2001,990,Laptop,2,576,2023-03-25 08:00:00,1152
2002,372,Laptop,2,226,2023-03-25 09:00:00,452
2003,935,Headphones,4,723,2023-03-25 10:00:00,2892
2004,995,Monitor,2,673,2023-03-25 11:00:00,1346
2005,402,Tablet,4,993,2023-03-25 12:00:00,3972
2006,443,Headphones,2,522,2023-03-25 13:00:00,1044
2007,490,Headphones,2,1043,2023-03-25 14:00:00,2086
2008,615,Monitor,4,928,2023-03-25 15:00:00,3712
2009,273,Headphones,4,1461,2023-03-25 16:00:00,5844
2010,526,Laptop,3,1171,2023-03-25 17:00:00,3513
2011,159,Laptop,2,1484,2023-03-25 18:00:00,2968
2012,152,Phone,4,1448,2023-03-25 19:00:00,5792
2013,995,Headphones,2,219,2023-03-25 20:00:00,438
2014,620,Phone,2,1063,2023-03-25 21:00:00,2126
2015,188,Tablet,2,105,2023-03-25 22:00:00,210
2016,813,Laptop,1,374,2023-03-25 23:00:00,374
2017,98,Tablet,3,707,2023-03-26 00:00:00,2121
2018,131,Monitor,1,1006,2023-03-26 01:00:00,1006
2019,805,Laptop,3,309,2023-03-26 02:00:00,927
2020,171,Tablet,2,690,2023-03-26 03:00:00,1380
2021,936,Monitor,2,611,2023-03-26 04:00:00,1222
2022,986,Tablet,4,389,2023-03-26 05:00:00,1556
2023,183,Monitor,3,453,2023-03-26 06:00:00,1359
2024,983,Monitor,3,581,2023-03-26 07:00:00,1743
2025,364,Laptop,1,1247,2023-03-26 08:00:00,1247
2026,39,Phone,3,844,2023-03-26 09:00:00,2532
2027,527,Monitor,2,1233,2023-03-26 10:00:00,2466
2028,888,Monitor,4,1083,2023-03-26 11:00:00,4332
2029,497,Laptop,1,643,2023-03-26 12:00:00,643
2030,516,Phone,4,1329,2023-03-26 13:00:00,5316
2031,349,Headphones,3,666,2023-03-26 14:00:00,1998
2032,982,Headphones,3,701,2023-03-26 15:00:00,2103
2033,921,Phone,1,763,2023-03-26 16:00:00,763
2034,397,Tablet,3,393,2023-03-26 17:00:00,1179
2035,722,Laptop,4,1446,2023-03-26 18:00:00,5784
2036,161,Phone,2,95,2023-03-26 19:00:00,190
2037,16,Headphones,1,953,2023-03-26 20:00:00,953
2038,493,Monitor,3,104,2023-03-26 21:00:00,312
2039,426,Headphones,4,1151,2023-03-26 22:00:00,4604
2040,108,Monitor,2,905,2023-03-26 23:00:00,1810
2041,894,Laptop,3,1345,2023-03-27 00:00:00,4035
2042,450,Monitor,1,709,2023-03-27 01:00:00,709
2043,311,Phone,3,160,2023-03-27 02:00:00,480
2044,739,Monitor,3,1088,2023-03-27 03:00:00,3264
2045,170,Tablet,3,127,2023-03-27 04:00:00,381
2046,546,Phone,2,550,2023-03-27 05:00:00,1100
2047,414,Laptop,2,637,2023-03-27 06:00:00,1274
2048,251,Phone,3,467,2023-03-27 07:00:00,1401
2049,759,Tablet,3,324,2023-03-27 08:00:00,972
2050,781,Laptop,1,1270,2023-03-27 09:00:00,1270
2051,141,Headphones,3,1449,2023-03-27 10:00:00,4347
2052,274,Tablet,4,1136,2023-03-27 11:00:00,4544
2053,416,Laptop,4,1434,2023-03-27 12:00:00,5736
2054,608,Monitor,1,1022,2023-03-27 13:00:00,1022
2055,739,Phone,2,1040,2023-03-27 14:00:00,2080
2056,891,Laptop,3,1183,2023-03-27 15:00:00,3549
2057,39,Phone,1,243,2023-03-27 16:00:00,243
2058,814,Monitor,2,904,2023-03-27 17:00:00,1808
2059,29,Laptop,1,848,2023-03-27 18:00:00,848
2060,958,Headphones,2,350,2023-03-27 19:00:00,700
2061,477,Tablet,3,1017,2023-03-27 20:00:00,3051
2062,318,Laptop,1,617,2023-03-27 21:00:00,617
2063,245,Monitor,3,721,2023-03-27 22:00:00,2163
2064,748,Laptop,1,198,2023-03-27 23:00:00,198
2065,697,Phone,2,818,2023-03-28 00:00:00,1636
2066,272,Laptop,1,188,2023-03-28 01:00:00,188
2067,440,Headphones,4,910,2023-03-28 02:00:00,3640
2068,748,Laptop,4,341,2023-03-28 03:00:00,1364
2069,239,Tablet,1,384,2023-03-28 04:00:00,384
2070,377,Laptop,4,748,2023-03-28 05:00:00,2992
2071,266,Phone,3,1257,2023-03-28 06:00:00,3771
2072,926,Laptop,4,356,2023-03-28 07:00:00,1424
2073,921,Headphones,4,974,2023-03-28 08:00:00,3896
2074,359,Monitor,3,1030,2023-03-28 09:00:00,3090
2075,340,Laptop,3,947,2023-03-28 10:00:00,2841
2076,389,Laptop,2,1335,2023-03-28 11:00:00,2670
2077,577,Tablet,3,976,2023-03-28 12:00:00,2928
2078,990,Headphones,1,1383,2023-03-28 13:00:00,1383
2079,689,Monitor,4,393,2023-03-28 14:00:00,1572
2080,3,Phone,2,1497,2023-03-28 15:00:00,2994
2081,429,Laptop,3,706,2023-03-28 16:00:00,2118
2082,142,Monitor,4,310,2023-03-28 17:00:00,1240
2083,376,Phone,1,1435,2023-03-28 18:00:00,1435
2084,670,Headphones,1,218,2023-03-28 19:00:00,218
2085,324,Headphones,2,709,2023-03-28 20:00:00,1418
2086,146,Monitor,1,249,2023-03-28 21:00:00,249
2087,958,Phone,4,1458,2023-03-28 22:00:00,5832
2088,293,Headphones,3,1385,2023-03-28 23:00:00,4155
2089,665,Monitor,1,631,2023-03-29 00:00:00,631
2090,432,Headphones,3,1385,2023-03-29 01:00:00,4155
2091,705,Headphones,4,615,2023-03-29 02:00:00,2460
2092,949,Headphones,4,444,2023-03-29 03:00:00,1776
2093,975,Tablet,3,400,2023-03-29 04:00:00,1200
2094,585,Phone,4,77,2023-03-29 05:00:00,308
2095,399,Monitor,2,681,2023-03-29 06:00:00,1362
2096,817,Monitor,1,1206,2023-03-29 07:00:00,1206
2097,889,Phone,2,429,2023-03-29 08:00:00,858
2098,344,Phone,2,577,2023-03-29 09:00:00,1154
2099,964,Phone,2,1360,2023-03-29 10:00:00,2720
2100,140,Phone,3,1357,2023-03-29 11:00:00,4071
2101,187,Laptop,3,952,2023-03-29 12:00:00,2856
2102,805,Monitor,4,856,2023-03-29 13:00:00,3424
2103,61,Laptop,3,276,2023-03-29 14:00:00,828
2104,997,Headphones,4,76,2023-03-29 15:00:00,304
2105,939,Headphones,3,1405,2023-03-29 16:00:00,4215
2106,380,Monitor,4,1190,2023-03-29 17:00:00,4760
2107,710,Headphones,1,138,2023-03-29 18:00:00,138
2108,807,Phone,4,668,2023-03-29 19:00:00,2672
2109,440,Laptop,1,171,2023-03-29 20:00:00,171
2110,319,Phone,4,915,2023-03-29 21:00:00,3660
2111,302,Headphones,3,82,2023-03-29 22:00:00,246
2112,344,Laptop,3,652,2023-03-29 23:00:00,1956
2113,11,Phone,1,745,2023-03-30 00:00:00,745
2114,62,Monitor,2,937,2023-03-30 01:00:00,1874
2115,845,Phone,2,1471,2023-03-30 02:00:00,2942
2116,226,Headphones,4,574,2023-03-30 03:00:00,2296
2117,153,Laptop,3,1097,2023-03-30 04:00:00,3291
2118,711,Monitor,2,1398,2023-03-30 05:00:00,2796
2119,564,Laptop,3,83,2023-03-30 06:00:00,249
2120,772,Monitor,3,296,2023-03-30 07:00:00,888
2121,571,Laptop,3,1092,2023-03-30 08:00:00,3276
2122,584,Headphones,4,1103,2023-03-30 09:00:00,4412
2123,660,Monitor,1,98,2023-03-30 10:00:00,98
2124,861,Tablet,4,961,2023-03-30 11:00:00,3844
2125,575,Laptop,2,229,2023-03-30 12:00:00,458
2126,310,Laptop,1,1443,2023-03-30 13:00:00,1443
2127,885,Phone,2,787,2023-03-30 14:00:00,1574
2128,243,Monitor,1,1468,2023-03-30 15:00:00,1468
2129,493,Tablet,1,639,2023-03-30 16:00:00,639
2130,366,Headphones,4,545,2023-03-30 17:00:00,2180
2131,330,Phone,3,480,2023-03-30 18:00:00,1440
2132,107,Tablet,3,1280,2023-03-30 19:00:00,3840
2133,226,Monitor,1,1108,2023-03-30 20:00:00,1108
2134,825,Tablet,4,1486,2023-03-30 21:00:00,5944
2135,218,Laptop,2,413,2023-03-30 22:00:00,826
2136,937,Laptop,2,359,2023-03-30 23:00:00,718
2137,753,Phone,3,1031,2023-03-31 00:00:00,3093
2138,506,Monitor,3,1352,2023-03-31 01:00:00,4056
2139,259,Monitor,2,1225,2023-03-31 02:00:00,2450
2140,888,Tablet,2,276,2023-03-31 03:00:00,552
2141,774,Phone,4,1316,2023-03-31 04:00:00,5264
2142,517,Monitor,2,59,2023-03-31 05:00:00,118
2143,773,Laptop,4,1465,2023-03-31 06:00:00,5860
2144,54,Tablet,3,97,2023-03-31 07:00:00,291
2145,47,Headphones,2,253,2023-03-31 08:00:00,506
2146,727,Laptop,3,1038,2023-03-31 09:00:00,3114
2147,689,Phone,1,943,2023-03-31 10:00:00,943
2148,521,Monitor,1,206,2023-03-31 11:00:00,206
2149,99,Laptop,1,904,2023-03-31 12:00:00,904
2150,20,Headphones,2,75,2023-03-31 13:00:00,150
2151,890,Headphones,3,470,2023-03-31 14:00:00,1410
2152,753,Phone,2,810,2023-03-31 15:00:00,1620
2153,573,Laptop,3,823,2023-03-31 16:00:00,2469
2154,891,Tablet,4,313,2023-03-31 17:00:00,1252
2155,490,Laptop,2,637,2023-03-31 18:00:00,1274
2156,419,Headphones,1,1007,2023-03-31 19:00:00,1007
2157,690,Phone,4,519,2023-03-31 20:00:00,2076
2158,850,Phone,3,303,2023-03-31 21:00:00,909
2159,62,Tablet,2,1220,2023-03-31 22:00:00,2440
2160,145,Phone,3,1399,2023-03-31 23:00:00,4197
2161,216,Phone,3,1411,2023-04-01 00:00:00,4233
2162,3,Phone,2,789,2023-04-01 01:00:00,1578
2163,160,Phone,2,167,2023-04-01 02:00:00,334
2164,739,Phone,3,1238,2023-04-01 03:00:00,3714
2165,998,Headphones,3,599,2023-04-01 04:00:00,1797
2166,781,Laptop,4,960,2023-04-01 05:00:00,3840
2167,120,Monitor,1,919,2023-04-01 06:00:00,919
2168,893,Phone,3,857,2023-04-01 07:00:00,2571
2169,89,Monitor,1,870,2023-04-01 08:00:00,870
2170,329,Monitor,4,1271,2023-04-01 09:00:00,5084
2171,580,Headphones,1,1447,2023-04-01 10:00:00,1447
2172,910,Phone,1,613,2023-04-01 11:00:00,613
2173,357,Monitor,4,1202,2023-04-01 12:00:00,4808
2174,610,Phone,3,463,2023-04-01 13:00:00,1389
2175,267,Tablet,1,1453,2023-04-01 14:00:00,1453
2176,617,Tablet,3,929,2023-04-01 15:00:00,2787
2177,952,Tablet,3,1042,2023-04-01 16:00:00,3126
2178,323,Monitor,2,50,2023-04-01 17:00:00,100
2179,635,Tablet,3,216,2023-04-01 18:00:00,648
2180,988,Headphones,3,65,2023-04-01 19:00:00,195
2181,541,Headphones,1,706,2023-04-01 20:00:00,706
2182,649,Monitor,3,161,2023-04-01 21:00:00,483
2183,195,Phone,3,1441,2023-04-01 22:00:00,4323
2184,921,Laptop,2,1175,2023-04-01 23:00:00,2350
2185,738,Phone,2,643,2023-04-02 00:00:00,1286
2186,332,Phone,1,1479,2023-04-02 01:00:00,1479
2187,170,Phone,1,556,2023-04-02 02:00:00,556
2188,521,Phone,2,720,2023-04-02 03:00:00,1440
2189,463,Laptop,2,1113,2023-04-02 04:00:00,2226
2190,40,Tablet,4,1454,2023-04-02 05:00:00,5816
2191,537,Phone,3,808,2023-04-02 06:00:00,2424
2192,261,Headphones,1,546,2023-04-02 07:00:00,546
2193,395,Monitor,1,1014,2023-04-02 08:00:00,1014
2194,955,Monitor,3,330,2023-04-02 09:00:00,990
2195,226,Headphones,3,400,2023-04-02 10:00:00,1200
2196,984,Phone,1,383,2023-04-02 11:00:00,383
2197,124,Laptop,2,810,2023-04-02 12:00:00,1620
2198,975,Tablet,2,1356,2023-04-02 13:00:00,2712
2199,38,Monitor,3,777,2023-04-02 14:00:00,2331
2200,328,Tablet,1,1392,2023-04-02 15:00:00,1392
2201,251,Laptop,3,872,2023-04-02 16:00:00,2616
2202,901,Monitor,2,1487,2023-04-02 17:00:00,2974
2203,176,Tablet,4,63,2023-04-02 18:00:00,252
2204,602,Laptop,4,1129,2023-04-02 19:00:00,4516
2205,914,Tablet,2,1476,2023-04-02 20:00:00,2952
2206,454,Phone,3,391,2023-04-02 21:00:00,1173
2207,37,Laptop,4,248,2023-04-02 22:00:00,992
2208,316,Tablet,2,727,2023-04-02 23:00:00,1454
2209,688,Phone,1,1365,2023-04-03 00:00:00,1365
2210,973,Phone,3,707,2023-04-03 01:00:00,2121
2211,796,Laptop,3,127,2023-04-03 02:00:00,381
2212,965,Headphones,4,161,2023-04-03 03:00:00,644
2213,973,Monitor,3,584,2023-04-03 04:00:00,1752
2214,593,Laptop,4,1448,2023-04-03 05:00:00,5792
2215,114,Phone,4,1189,2023-04-03 06:00:00,4756
2216,40,Phone,2,1215,2023-04-03 07:00:00,2430
2217,301,Laptop,4,1041,2023-04-03 08:00:00,4164
2218,224,Headphones,1,1270,2023-04-03 09:00:00,1270
2219,318,Monitor,3,839,2023-04-03 10:00:00,2517
2220,349,Tablet,4,1372,2023-04-03 11:00:00,5488
2221,115,Laptop,3,1149,2023-04-03 12:00:00,3447
2222,698,Monitor,4,579,2023-04-03 13:00:00,2316
2223,323,Monitor,2,149,2023-04-03 14:00:00,298
2224,568,Phone,1,1022,2023-04-03 15:00:00,1022
2225,40,Tablet,3,1365,2023-04-03 16:00:00,4095
2226,866,Laptop,2,1064,2023-04-03 17:00:00,2128
2227,40,Phone,3,174,2023-04-03 18:00:00,522
2228,859,Phone,2,1064,2023-04-03 19:00:00,2128
2229,973,Headphones,1,568,2023-04-03 20:00:00,568
2230,749,Monitor,4,72,2023-04-03 21:00:00,288
2231,289,Laptop,2,211,2023-04-03 22:00:00,422
2232,262,Laptop,3,678,2023-04-03 23:00:00,2034
2233,216,Laptop,3,555,2023-04-04 00:00:00,1665
2234,147,Phone,2,931,2023-04-04 01:00:00,1862
2235,336,Headphones,1,1094,2023-04-04 02:00:00,1094
2236,168,Tablet,1,532,2023-04-04 03:00:00,532
2237,92,Phone,4,358,2023-04-04 04:00:00,1432
2238,353,Tablet,4,923,2023-04-04 05:00:00,3692
2239,571,Headphones,3,252,2023-04-04 06:00:00,756
2240,571,Monitor,3,1489,2023-04-04 07:00:00,4467
2241,816,Laptop,4,689,2023-04-04 08:00:00,2756
2242,681,Tablet,4,191,2023-04-04 09:00:00,764
2243,781,Phone,4,1053,2023-04-04 10:00:00,4212
2244,363,Tablet,2,664,2023-04-04 11:00:00,1328
2245,557,Monitor,4,156,2023-04-04 12:00:00,624
2246,345,Laptop,2,578,2023-04-04 13:00:00,1156
2247,693,Tablet,2,625,2023-04-04 14:00:00,1250
2248,170,Monitor,4,1018,2023-04-04 15:00:00,4072
2249,356,Phone,1,737,2023-04-04 16:00:00,737
2250,191,Headphones,1,340,2023-04-04 17:00:00,340
2251,667,Phone,3,854,2023-04-04 18:00:00,2562
2252,422,Laptop,4,1384,2023-04-04 19:00:00,5536
2253,700,Phone,3,717,2023-04-04 20:00:00,2151
2254,7,Phone,4,434,2023-04-04 21:00:00,1736
2255,133,Phone,3,1126,2023-04-04 22:00:00,3378
2256,747,Phone,2,1256,2023-04-04 23:00:00,2512
2257,557,Laptop,4,1442,2023-04-05 00:00:00,5768
2258,826,Monitor,1,750,2023-04-05 01:00:00,750
2259,761,Tablet,4,62,2023-04-05 02:00:00,248
2260,31,Headphones,3,1009,2023-04-05 03:00:00,3027
2261,535,Tablet,3,209,2023-04-05 04:00:00,627
2262,426,Tablet,3,1357,2023-04-05 05:00:00,4071
2263,394,Headphones,3,614,2023-04-05 06:00:00,1842
2264,672,Laptop,3,1360,2023-04-05 07:00:00,4080
